,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-10-06,PB,Amritsar,,,,60951,1846,59093,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
1,2022-10-06,PB,Barnala,,,,7717,364,7351,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
2,2022-10-06,PB,Bathinda,,,,52434,1428,50996,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
3,2022-10-06,PB,Faridkot,,,,17215,414,16801,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
4,2022-10-06,PB,Fatehgarh Sahib,,,,12630,437,12190,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
5,2022-10-06,PB,Fazilka,,,,23965,621,23311,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
6,2022-10-06,PB,Ferozepur,,,,18367,540,17823,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
7,2022-10-06,PB,Gurdaspur,,,,27274,871,26401,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
8,2022-10-06,PB,Hoshiarpur,,,,42406,1419,40984,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
9,2022-10-06,PB,Jalandhar,,,,81072,1982,79084,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
10,2022-10-06,PB,Kapurthala,,,,22577,601,21973,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
11,2022-10-06,PB,Ludhiana,,,,113550,3017,110518,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
12,2022-10-06,PB,Mansa,,,,17416,392,17024,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
13,2022-10-06,PB,Moga,,,,11247,272,10973,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
14,2022-10-06,PB,Pathankot,,,,25016,521,24494,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
15,2022-10-06,PB,Patiala,,,,64211,1722,62478,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
16,2022-10-06,PB,Rupnagar,,,,19076,459,18615,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
17,2022-10-06,PB,S.A.S. Nagar,,,,101039,1168,99851,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
18,2022-10-06,PB,Sangrur,,,,14710,869,13840,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
19,2022-10-06,PB,Shahid Bhagat Singh Nagar,,,,13867,409,13458,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
20,2022-10-06,PB,Sri Muktsar Sahib,,,,22833,542,22286,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
21,2022-10-06,PB,Tarn Taran,,,,11052,399,10650,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
22,2022-10-06,PB,Unknown,,,,-2591,-2591,0,,2022-10-07 11:55:26.556445,,,,782098,17917,764043,20792578,0,0
