,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-25,ML,East Garo Hills,,,,1899,14,1866,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
1,2021-11-25,ML,East Jaintia Hills,,,,2440,32,2406,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
2,2021-11-25,ML,East Khasi Hills,,,,41584,995,40334,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
3,2021-11-25,ML,North Garo Hills,,,,1685,8,1677,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
4,2021-11-25,ML,Ribhoi,,,,,,,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
5,2021-11-25,ML,South Garo Hills,,,,1217,12,1205,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
6,2021-11-25,ML,South West Garo Hills,,,,1873,18,1855,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
7,2021-11-25,ML,South West Khasi Hills,,,,2549,17,2532,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
8,2021-11-25,ML,West Garo Hills,,,,9075,73,8984,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
9,2021-11-25,ML,West Jaintia Hills,,,,6819,135,6674,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
10,2021-11-25,ML,West Khasi Hills,,,,5510,74,5413,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
11,2021-11-25,ML,Unknown,,,,0,0,0,,2021-11-26 11:55:56.389984,,,,84378,1468,82571,
