Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-05-21,HP,Bilaspur,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,18238,95,18140,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,1
2022-05-21,HP,Chamba,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,16137,171,15961,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,2
2022-05-21,HP,Hamirpur,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,23355,330,23014,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,1
2022-05-21,HP,Kangra,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,63863,1246,62591,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,7
2022-05-21,HP,Kinnaur,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,4451,41,4410,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,0
2022-05-21,HP,Kullu,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,11969,162,11803,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,2
2022-05-21,HP,Lahaul and Spiti,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,3161,18,3143,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,0
2022-05-21,HP,Mandi,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,38850,502,38342,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,0
2022-05-21,HP,Shimla,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,35745,716,35015,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,4
2022-05-21,HP,Sirmaur,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,19868,221,19644,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,0
2022-05-21,HP,Solan,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,30652,336,30301,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,0
2022-05-21,HP,Una,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,18714,279,18432,,2022-05-21 19:55:40.022189,2022-05-21 17:00:00+05:30,https://twitter.com/nhm_hp,,285003,4117,280796,,19,2
