,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-09,ML,East Garo Hills,,,,2051,18,2033,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
1,2022-07-09,ML,East Jaintia Hills,,,,2627,38,2588,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
2,2022-07-09,ML,East Khasi Hills,,,,47239,1075,46103,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
3,2022-07-09,ML,Eastern West Khasi Hills,,,,142,8,134,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
4,2022-07-09,ML,North Garo Hills,,,,1881,9,1872,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
5,2022-07-09,ML,Ri-Bhoi,,,,10368,99,10250,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
6,2022-07-09,ML,South Garo Hills,,,,1343,13,1330,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
7,2022-07-09,ML,South West Garo Hills,,,,2096,20,2075,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
8,2022-07-09,ML,South West Khasi Hills,,,,2701,20,2681,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
9,2022-07-09,ML,West Garo Hills,,,,10794,80,10692,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
10,2022-07-09,ML,West Jaintia Hills,,,,7196,139,7056,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
11,2022-07-09,ML,West Khasi Hills,,,,5655,76,5579,,2022-07-14T00:39:01.521061+05:30,,,,94093,1595,92393,,0,0
