,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-09,RJ,Ajmer,,,,50028,447,49509,796363,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
1,2022-07-09,RJ,Alwar,,,,84929,321,84562,1628487,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
2,2022-07-09,RJ,Banswara,,,,14782,106,14672,322388,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
3,2022-07-09,RJ,Baran,,,,15314,64,15247,242062,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
4,2022-07-09,RJ,Barmer,,,,21475,205,21252,405992,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
5,2022-07-09,RJ,Bharatpur,,,,31453,272,31180,476396,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
6,2022-07-09,RJ,Bhilwara,,,,38285,162,38074,510142,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
7,2022-07-09,RJ,Bikaner,,,,50391,590,49688,759199,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
8,2022-07-09,RJ,Bundi,,,,9715,55,9660,236783,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
9,2022-07-09,RJ,Chittorgarh,,,,29436,140,29284,454689,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
10,2022-07-09,RJ,Churu,,,,20951,115,20826,437488,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
11,2022-07-09,RJ,Dausa,,,,15896,82,15798,297390,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
12,2022-07-09,RJ,Dholpur,,,,13966,49,13917,289589,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
13,2022-07-09,RJ,Dungarpur,,,,25507,134,25365,328127,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
14,2022-07-09,RJ,Ganganagar,,,,28187,158,28021,423451,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
15,2022-07-09,RJ,Hanumangarh,,,,22534,115,22414,489465,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
16,2022-07-09,RJ,Jaipur,,,,277625,2114,275114,3478311,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
17,2022-07-09,RJ,Jaisalmer,,,,17036,68,16968,242995,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
18,2022-07-09,RJ,Jalore,,,,10574,78,10486,448905,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
19,2022-07-09,RJ,Jhalawar,,,,17766,207,17556,414480,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
20,2022-07-09,RJ,Jhunjhunu,,,,19161,181,18980,494195,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
21,2022-07-09,RJ,Jodhpur,,,,141555,1164,140234,1434734,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
22,2022-07-09,RJ,Karauli,,,,8969,85,8884,243128,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
23,2022-07-09,RJ,Kota,,,,70130,477,69650,1135133,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
24,2022-07-09,RJ,Nagaur,,,,23771,201,23555,651922,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
25,2022-07-09,RJ,Pali,,,,35853,298,35555,462564,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
26,2022-07-09,RJ,Pratapgarh,,,,11881,65,11816,278214,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
27,2022-07-09,RJ,Rajsamand,,,,23060,178,22870,302285,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
28,2022-07-09,RJ,Sawai Madhopur,,,,15823,66,15757,279108,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
29,2022-07-09,RJ,Sikar,,,,38118,368,37749,512544,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
30,2022-07-09,RJ,Sirohi,,,,17277,88,17164,321939,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
31,2022-07-09,RJ,Tonk,,,,13324,103,13217,332935,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
32,2022-07-09,RJ,Udaipur,,,,74484,775,73669,917843,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
33,2022-07-09,RJ,Other State,,,,337,39,298,6012,2022-07-10T13:00:47.835287+05:30,,,,1289593,9570,1278991,20055258,0,0
