"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","40685","0","40316","1","0","368","0"
"","2","Ballari","0","115531","0","113745","20","0","1764","2"
"","3","Belagavi","0","100155","0","99141","10","0","1002","2"
"","4","Bengaluru Rural","0","79310","12","78398","5","0","907","0"
"","5","Bengaluru urban","339","1789456","277","1770101","2390","0","16964","1"
"","6","Bidar","0","29809","0","29385","0","0","420","4"
"","7","Chamarajanagara","0","43618","0","43083","0","0","524","11"
"","8","Chikkaballapura","0","55629","2","55168","0","0","460","1"
"","9","Chikkamagaluru","0","57261","0","56852","3","0","406","0"
"","10","Chitradurga","0","46380","1","46137","4","0","239","0"
"","11","Dakshina 
Kannada","0","135627","9","133769","8","0","1840","10"
"","12","Davanagere","0","57544","0","56921","0","0","623","0"
"","13","Dharwada","0","84098","0","82707","0","0","1384","7"
"","14","Gadag","0","30584","0","30248","0","0","336","0"
"","15","Hassana","1","143874","3","142564","1","0","1307","2"
"","16","Haveri","0","26840","0","26171","0","0","669","0"
"","17","Kalaburagi","0","76611","0","75729","1","0","881","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","1","63020","0","62352","4","0","664","0"
"","20","Koppala","0","41281","0","40743","0","0","538","0"
"","21  Mandya","","0","101486","0","100775","0","0","711","0"
"","22  Mysuru","","1","229585","6","227016","10","0","2559","0"
"","23","Raichuru","1","45455","1","45089","2","0","364","0"
"","24","Ramanagara","0","29811","0","29464","0","0","347","0"
"","25","Shivamogga","0","83336","0","82204","3","0","1128","1"
"","26","Tumakuru","1","159862","0","158642","2","0","1218","0"
"","27","Udupi","3","95629","0","95074","9","0","546","0"
"","28","Uttara Kannada","1","71175","0","70363","3","0","809","0"
"","29","Vijayapura","0","41018","0","40495","2","0","521","0"
"","30","Yadagiri","0","29967","0","29755","0","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","348","3953937","311","3911351","2478","0","40066","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 07-06-2022 
Page 5 of 7","","","","","","","","","",""
