,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-05-13,TN,Ariyalur,,,,19883,267,19616,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
1,2022-05-13,TN,Chengalpattu,,,,235716,2658,232953,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
2,2022-05-13,TN,Chennai,,,,752057,9068,742773,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
3,2022-05-13,TN,Coimbatore,,,,330009,2617,327371,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
4,2022-05-13,TN,Cuddalore,,,,74262,895,73364,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
5,2022-05-13,TN,Dharmapuri,,,,36191,283,35908,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
6,2022-05-13,TN,Dindigul,,,,37479,665,36813,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
7,2022-05-13,TN,Erode,,,,132672,734,131938,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
8,2022-05-13,TN,Kallakurichi,,,,36521,215,36306,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
9,2022-05-13,TN,Kancheepuram,,,,94436,1302,93120,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
10,2022-05-13,TN,Kanyakumari,,,,86234,1085,85148,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
11,2022-05-13,TN,Karur,,,,29757,372,29385,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
12,2022-05-13,TN,Krishnagiri,,,,59638,370,59266,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
13,2022-05-13,TN,Madurai,,,,91049,1236,89809,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
14,2022-05-13,TN,Mayiladuthurai,,,,26497,330,26167,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
15,2022-05-13,TN,Nagapattinam,,,,25443,375,25067,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
16,2022-05-13,TN,Namakkal,,,,68010,534,67475,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
17,2022-05-13,TN,Nilgiris,,,,42133,226,41906,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
18,2022-05-13,TN,Perambalur,,,,14461,249,14212,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
19,2022-05-13,TN,Pudukkottai,,,,34472,426,34045,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
20,2022-05-13,TN,Ramanathapuram,,,,24681,368,24313,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
21,2022-05-13,TN,Ranipet,,,,53929,787,53141,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
22,2022-05-13,TN,Salem,,,,127391,1762,125625,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
23,2022-05-13,TN,Sivaganga,,,,23837,219,23618,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
24,2022-05-13,TN,Tenkasi,,,,32746,490,32256,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
25,2022-05-13,TN,Thanjavur,,,,92168,1039,91128,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
26,2022-05-13,TN,Theni,,,,50603,533,50070,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
27,2022-05-13,TN,Tirupathur,,,,35738,633,35104,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
28,2022-05-13,TN,Thiruvallur,,,,147513,1939,145558,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
29,2022-05-13,TN,Tiruvannamalai,,,,66813,685,66128,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
30,2022-05-13,TN,Thiruvarur,,,,48017,472,47545,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
31,2022-05-13,TN,Thoothukkudi,,,,64968,448,64519,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
32,2022-05-13,TN,Tirunelveli,,,,62774,445,62327,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
33,2022-05-13,TN,Tiruppur,,,,129938,1052,128884,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
34,2022-05-13,TN,Tiruchirappalli,,,,94965,1161,93795,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
35,2022-05-13,TN,Vellore,,,,57318,1163,56152,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
36,2022-05-13,TN,Viluppuram,,,,54587,366,54219,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
37,2022-05-13,TN,Virudhunagar,,,,56839,554,56284,,2022-05-13T22:55:57.609769+05:30,,,,3454556,38025,3416107,66372611,0,0
