,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-12-02,JH,Bokaro,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
1,2023-12-02,JH,Chatra,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
2,2023-12-02,JH,Deoghar,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
3,2023-12-02,JH,Dhanbad,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
4,2023-12-02,JH,Dumka,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
5,2023-12-02,JH,East Singhbhum,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
6,2023-12-02,JH,Garhwa,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
7,2023-12-02,JH,Giridih,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
8,2023-12-02,JH,Godda,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
9,2023-12-02,JH,Gumla,,,,,,,,2023-12-03 17:58:26.725764,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",443841,5334,438498,,0,0
