,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-21,ML,East Garo Hills,,,,1928,16,1903,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
1,2022-01-21,ML,East Jaintia Hills,,,,2491,32,2423,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
2,2022-01-21,ML,East Khasi Hills,,,,43876,1016,41743,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
3,2022-01-21,ML,North Garo Hills,,,,1697,8,1679,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
4,2022-01-21,ML,Ribhoi,,,,,,,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
5,2022-01-21,ML,South Garo Hills,,,,1234,12,1207,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
6,2022-01-21,ML,South West Garo Hills,,,,1884,18,1855,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
7,2022-01-21,ML,South West Khasi Hills,,,,2567,17,2536,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
8,2022-01-21,ML,West Garo Hills,,,,9406,73,9112,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
9,2022-01-21,ML,West Jaintia Hills,,,,6880,136,6700,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
10,2022-01-21,ML,West Khasi Hills,,,,5545,74,5447,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
11,2022-01-21,ML,Unknown,,,,331,1,177,,2022-01-22 12:35:25.476196,,,,87735,1495,84458,
