,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-07-05,TG,Foreign Evacuees,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
1,2023-07-05,TG,Other State,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
2,2023-07-05,TG,Adilabad,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
3,2023-07-05,TG,Bhadradri Kothagudem,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
4,2023-07-05,TG,Hyderabad,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
5,2023-07-05,TG,Jagtial,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
6,2023-07-05,TG,Jangaon,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
7,2023-07-05,TG,Jayashankar Bhupalapally,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
8,2023-07-05,TG,Jogulamba Gadwal,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
9,2023-07-05,TG,Kamareddy,,,,,,,,2023-07-06 13:55:20.319316,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844362,4111,840245,,0,0
