,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-10-23,JK,Anantnag,,,,23344,219,23125,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
1,2022-10-23,JK,Bandipora,,,,14144,119,14025,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
2,2022-10-23,JK,Baramulla,,,,41565,304,41258,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
3,2022-10-23,JK,Budgam,,,,36691,237,36453,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
4,2022-10-23,JK,Doda,,,,11867,144,11723,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
5,2022-10-23,JK,Ganderbal,,,,14027,86,13941,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
6,2022-10-23,JK,Jammu,,,,81237,1236,79993,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
7,2022-10-23,JK,Kathua,,,,11800,170,11630,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
8,2022-10-23,JK,Kishtwar,,,,6221,46,6175,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
9,2022-10-23,JK,Kulgam,,,,16941,121,16818,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
10,2022-10-23,JK,Kupwara,,,,23088,174,22913,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
11,2022-10-23,JK,Mirpur,,,,,,,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
12,2022-10-23,JK,Muzaffarabad,,,,,,,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
13,2022-10-23,JK,Pulwama,,,,18904,201,18702,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
14,2022-10-23,JK,Punch,,,,7948,111,7837,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
15,2022-10-23,JK,Rajouri,,,,13108,250,12858,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
16,2022-10-23,JK,Ramban,,,,8452,69,8383,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
17,2022-10-23,JK,Reasi,,,,8746,49,8697,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
18,2022-10-23,JK,Samba,,,,9379,128,9250,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
19,2022-10-23,JK,Shopiyan,,,,6379,60,6319,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
20,2022-10-23,JK,Srinagar,,,,110155,912,109237,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
21,2022-10-23,JK,Udhampur,,,,15270,149,15121,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
22,2022-10-23,JK,Unknown,,,,0,0,0,,2022-10-24 11:55:27.207923,,,,479266,4785,474458,26759422,0,0
