,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-03-10,JH,Bokaro,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
1,2023-03-10,JH,Chatra,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
2,2023-03-10,JH,Deoghar,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
3,2023-03-10,JH,Dhanbad,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
4,2023-03-10,JH,Dumka,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
5,2023-03-10,JH,East Singhbhum,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
6,2023-03-10,JH,Garhwa,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
7,2023-03-10,JH,Giridih,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
8,2023-03-10,JH,Godda,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
9,2023-03-10,JH,Gumla,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
10,2023-03-10,JH,Hazaribagh,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
11,2023-03-10,JH,Jamtara,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
12,2023-03-10,JH,Khunti,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
13,2023-03-10,JH,Koderma,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
14,2023-03-10,JH,Latehar,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
15,2023-03-10,JH,Lohardaga,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
16,2023-03-10,JH,Pakur,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
17,2023-03-10,JH,Palamu,,,,,,,,2023-03-11 13:55:24.373168,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",442579,5331,437246,,0,0
