,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-16,WB,Alipurduar,,,,15757,102,15618,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
1,2021-12-16,WB,Bankura,,,,36927,276,36536,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
2,2021-12-16,WB,Birbhum,,,,41896,291,41404,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
3,2021-12-16,WB,Cooch Behar,,,,29811,99,29576,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
4,2021-12-16,WB,Dakshin Dinajpur,,,,18649,176,18347,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
5,2021-12-16,WB,Darjeeling,,,,58242,550,57432,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
6,2021-12-16,WB,Hooghly,,,,88845,1026,87251,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
7,2021-12-16,WB,Howrah,,,,101112,1544,99092,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
8,2021-12-16,WB,Jalpaiguri,,,,42624,592,41861,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
9,2021-12-16,WB,Jhargram,,,,12335,27,12266,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
10,2021-12-16,WB,Kalimpong,,,,7152,54,7078,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
11,2021-12-16,WB,Kolkata,,,,331749,5282,324179,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
12,2021-12-16,WB,Malda,,,,33825,188,33546,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
13,2021-12-16,WB,Murshidabad,,,,34216,331,33831,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
14,2021-12-16,WB,Nadia,,,,74660,893,73455,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
15,2021-12-16,WB,North 24 Parganas,,,,335090,4984,328758,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
16,2021-12-16,WB,Other State,,,,66,3,63,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
17,2021-12-16,WB,Paschim Bardhaman,,,,58761,363,58129,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
18,2021-12-16,WB,Paschim Medinipur,,,,54258,510,53597,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
19,2021-12-16,WB,Purba Bardhaman,,,,42709,208,42370,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
20,2021-12-16,WB,Purba Medinipur,,,,63504,403,63014,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
21,2021-12-16,WB,Purulia,,,,19501,114,19367,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
22,2021-12-16,WB,South 24 Parganas,,,,103567,1388,101623,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
23,2021-12-16,WB,Uttar Dinajpur,,,,20119,241,19831,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
24,2021-12-16,WB,Unknown,,,,0,0,0,,2021-12-17 10:50:20.321917,,,,1625375,19645,1598224,
