,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-10-05,PB,Amritsar,,,,60935,1846,59074,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
1,2022-10-05,PB,Barnala,,,,7711,364,7346,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
2,2022-10-05,PB,Bathinda,,,,52421,1427,50982,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
3,2022-10-05,PB,Faridkot,,,,17214,414,16800,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
4,2022-10-05,PB,Fatehgarh Sahib,,,,12622,437,12182,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
5,2022-10-05,PB,Fazilka,,,,23926,621,23293,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
6,2022-10-05,PB,Ferozepur,,,,18361,540,17818,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
7,2022-10-05,PB,Gurdaspur,,,,27272,871,26398,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
8,2022-10-05,PB,Hoshiarpur,,,,42395,1419,40968,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
9,2022-10-05,PB,Jalandhar,,,,81058,1980,79055,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
10,2022-10-05,PB,Kapurthala,,,,22572,599,21969,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
11,2022-10-05,PB,Ludhiana,,,,113531,3016,110497,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
12,2022-10-05,PB,Mansa,,,,17415,392,17022,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
13,2022-10-05,PB,Moga,,,,11243,272,10969,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
14,2022-10-05,PB,Pathankot,,,,25015,521,24490,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
15,2022-10-05,PB,Patiala,,,,64194,1722,62458,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
16,2022-10-05,PB,Rupnagar,,,,19070,459,18596,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
17,2022-10-05,PB,S.A.S. Nagar,,,,101011,1168,99774,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
18,2022-10-05,PB,Sangrur,,,,14709,869,13840,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
19,2022-10-05,PB,Shahid Bhagat Singh Nagar,,,,13863,409,13449,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
20,2022-10-05,PB,Sri Muktsar Sahib,,,,22828,542,22281,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
21,2022-10-05,PB,Tarn Taran,,,,11050,399,10645,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
22,2022-10-05,PB,Unknown,,,,-2403,-2584,257,,2022-10-06 11:58:44.380362,,,,782076,17917,764012,20732399,0,0
