,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-05,WB,Alipurduar,,,,15734,102,15586,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
1,2021-12-05,WB,Bankura,,,,36853,276,36446,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
2,2021-12-05,WB,Birbhum,,,,41719,289,41249,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
3,2021-12-05,WB,Cooch Behar,,,,29696,98,29464,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
4,2021-12-05,WB,Dakshin Dinajpur,,,,18564,175,18213,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
5,2021-12-05,WB,Darjeeling,,,,58035,549,57226,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
6,2021-12-05,WB,Hooghly,,,,88394,1018,86771,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
7,2021-12-05,WB,Howrah,,,,100751,1537,98671,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
8,2021-12-05,WB,Jalpaiguri,,,,42483,590,41728,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
9,2021-12-05,WB,Jhargram,,,,12301,27,12234,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
10,2021-12-05,WB,Kalimpong,,,,7140,54,7057,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
11,2021-12-05,WB,Kolkata,,,,329774,5256,322401,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
12,2021-12-05,WB,Malda,,,,33778,188,33460,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
13,2021-12-05,WB,Murshidabad,,,,34178,330,33784,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
14,2021-12-05,WB,Nadia,,,,74385,887,73212,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
15,2021-12-05,WB,North 24 Parganas,,,,333970,4950,327649,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
16,2021-12-05,WB,Other State,,,,66,3,63,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
17,2021-12-05,WB,Paschim Bardhaman,,,,58532,360,57927,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
18,2021-12-05,WB,Paschim Medinipur,,,,54134,510,53474,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
19,2021-12-05,WB,Purba Bardhaman,,,,42619,206,42256,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
20,2021-12-05,WB,Purba Medinipur,,,,63438,401,62929,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
21,2021-12-05,WB,Purulia,,,,19486,114,19349,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
22,2021-12-05,WB,South 24 Parganas,,,,103143,1384,101137,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
23,2021-12-05,WB,Uttar Dinajpur,,,,20084,240,19788,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
24,2021-12-05,WB,Unknown,,,,0,0,0,,2021-12-06 11:55:22.439043,,,,1619257,19544,1592074,
