"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","40683","0","40316","0","0","367","0"
"","2","Ballari","0","115523","0","113739","18","0","1764","2"
"","3","Belagavi","0","100144","0","99135","5","0","1002","2"
"","4","Bengaluru Rural","0","79292","0","78380","5","0","907","0"
"","5","Bengaluru urban","112","1785750","150","1767102","1684","1","16963","1"
"","6","Bidar","0","29809","0","29385","0","0","420","4"
"","7","Chamarajanagara","0","43618","0","43083","0","0","524","11"
"","8","Chikkaballapura","0","55628","0","55166","1","0","460","1"
"","9","Chikkamagaluru","0","57255","0","56845","4","0","406","0"
"","10","Chitradurga","1","46368","0","46127","2","0","239","0"
"","11","Dakshina 
Kannada","5","135559","4","133689","20","0","1840","10"
"","12","Davanagere","0","57540","0","56917","0","0","623","0"
"","13","Dharwada","1","84094","1","82701","2","0","1384","7"
"","14","Gadag","0","30584","0","30248","0","0","336","0"
"","15","Hassana","2","143868","0","142553","6","0","1307","2"
"","16","Haveri","0","26840","0","26171","0","0","669","0"
"","17","Kalaburagi","0","76609","0","75728","0","0","881","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","0","63013","4","62349","0","0","664","0"
"","20","Koppala","0","41281","0","40743","0","0","538","0"
"","21  Mandya","","0","101486","0","100775","0","0","711","0"
"","22  Mysuru","","0","229553","0","226990","4","0","2559","0"
"","23","Raichuru","1","45451","0","45085","2","0","364","0"
"","24","Ramanagara","0","29808","0","29461","0","0","347","0"
"","25","Shivamogga","0","83331","1","82201","1","0","1128","1"
"","26","Tumakuru","0","159850","2","158631","1","0","1218","0"
"","27","Udupi","0","95616","0","95067","3","0","546","0"
"","28","Uttara Kannada","0","71170","0","70361","0","0","809","0"
"","29","Vijayapura","0","41014","0","40491","2","0","521","0"
"","30","Yadagiri","0","29967","0","29754","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","122","3950004","162","3908137","1761","1","40064","42"
"*
     
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 18-05-2022 
Page 5 of 7","","","","","","","","","",""
