Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-16,HP,Bilaspur,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-04-16 08:08:34.340837,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,1
2022-04-16,HP,Chamba,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,16098,171,15913,,2022-04-16 08:08:34.340861,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,2
2022-04-16,HP,Hamirpur,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,23327,329,22990,,2022-04-16 08:08:34.340863,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,1
2022-04-16,HP,Kangra,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,63745,1246,62475,,2022-04-16 08:08:34.340864,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,7
2022-04-16,HP,Kinnaur,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,4445,41,4403,,2022-04-16 08:08:34.340866,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,0
2022-04-16,HP,Kullu,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,11962,162,11797,,2022-04-16 08:08:34.340867,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,2
2022-04-16,HP,Lahaul and Spiti,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,3156,18,3137,,2022-04-16 08:08:34.340868,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,0
2022-04-16,HP,Mandi,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,38829,502,38320,,2022-04-16 08:08:34.340869,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,0
2022-04-16,HP,Shimla,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,35707,716,34986,,2022-04-16 08:08:34.340873,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,4
2022-04-16,HP,Sirmaur,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,19861,221,19640,,2022-04-16 08:08:34.340874,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,0
2022-04-16,HP,Solan,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,30614,335,30279,,2022-04-16 08:08:34.340875,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,0
2022-04-16,HP,Una,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,18702,279,18415,,2022-04-16 08:08:34.340877,2022-04-16 17:00:00+05:30,https://twitter.com/nhm_hp,,284681,4115,280494,,19,2
