,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-05-07,TN,Ariyalur,,,,19883,267,19616,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
1,2022-05-07,TN,Chengalpattu,,,,235674,2658,232895,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
2,2022-05-07,TN,Chennai,,,,751920,9068,742562,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
3,2022-05-07,TN,Coimbatore,,,,329990,2617,327361,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
4,2022-05-07,TN,Cuddalore,,,,74260,895,73364,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
5,2022-05-07,TN,Dharmapuri,,,,36191,283,35908,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
6,2022-05-07,TN,Dindigul,,,,37478,665,36813,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
7,2022-05-07,TN,Erode,,,,132671,734,131936,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
8,2022-05-07,TN,Kallakurichi,,,,36521,215,36306,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
9,2022-05-07,TN,Kancheepuram,,,,94432,1302,93113,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
10,2022-05-07,TN,Kanyakumari,,,,86233,1085,85145,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
11,2022-05-07,TN,Karur,,,,29757,372,29385,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
12,2022-05-07,TN,Krishnagiri,,,,59636,370,59266,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
13,2022-05-07,TN,Madurai,,,,91045,1236,89809,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
14,2022-05-07,TN,Mayiladuthurai,,,,26497,330,26167,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
15,2022-05-07,TN,Nagapattinam,,,,25442,375,25067,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
16,2022-05-07,TN,Namakkal,,,,68010,534,67473,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
17,2022-05-07,TN,Nilgiris,,,,42132,226,41906,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
18,2022-05-07,TN,Perambalur,,,,14461,249,14212,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
19,2022-05-07,TN,Pudukkottai,,,,34471,426,34044,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
20,2022-05-07,TN,Ramanathapuram,,,,24681,368,24313,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
21,2022-05-07,TN,Ranipet,,,,53928,787,53139,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
22,2022-05-07,TN,Salem,,,,127386,1762,125622,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
23,2022-05-07,TN,Sivaganga,,,,23837,219,23618,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
24,2022-05-07,TN,Tenkasi,,,,32746,490,32256,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
25,2022-05-07,TN,Thanjavur,,,,92168,1039,91126,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
26,2022-05-07,TN,Theni,,,,50603,533,50070,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
27,2022-05-07,TN,Tirupathur,,,,35737,633,35103,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
28,2022-05-07,TN,Thiruvallur,,,,147501,1939,145549,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
29,2022-05-07,TN,Tiruvannamalai,,,,66813,685,66128,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
30,2022-05-07,TN,Thiruvarur,,,,48017,472,47545,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
31,2022-05-07,TN,Thoothukkudi,,,,64967,448,64518,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
32,2022-05-07,TN,Tirunelveli,,,,62773,445,62326,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
33,2022-05-07,TN,Tiruppur,,,,129938,1052,128884,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
34,2022-05-07,TN,Tiruchirappalli,,,,94960,1161,93793,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
35,2022-05-07,TN,Vellore,,,,57317,1163,56149,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
36,2022-05-07,TN,Viluppuram,,,,54585,366,54219,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
37,2022-05-07,TN,Virudhunagar,,,,56839,554,56283,,2022-05-07T23:55:52.036171+05:30,,,,3454306,38025,3415782,66282673,0,0
