,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-09-03,DL,Central Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
1,2023-09-03,DL,East Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
2,2023-09-03,DL,New Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
3,2023-09-03,DL,North Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
4,2023-09-03,DL,North East Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
5,2023-09-03,DL,North West Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
6,2023-09-03,DL,Shahdara,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
7,2023-09-03,DL,South Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
8,2023-09-03,DL,South East Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
9,2023-09-03,DL,South West Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
10,2023-09-03,DL,West Delhi,,,,,,,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
11,2023-09-03,DL,Unknown,,,,2040885,26666,2014215,,2023-09-04 15:57:25.593155,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2040885,26666,2014215,39999533,0,0
