,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-07,PB,Amritsar,,,,47409,1598,45806,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
1,2021-12-07,PB,Barnala,,,,5954,244,5702,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
2,2021-12-07,PB,Bathinda,,,,41752,1042,40688,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
3,2021-12-07,PB,Faridkot,,,,13937,316,13613,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
4,2021-12-07,PB,Fatehgarh Sahib,,,,8886,335,8544,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
5,2021-12-07,PB,Fazilka,,,,20278,529,19743,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
6,2021-12-07,PB,Ferozepur,,,,14374,504,13850,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
7,2021-12-07,PB,Gurdaspur,,,,22390,801,21582,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
8,2021-12-07,PB,Hoshiarpur,,,,30863,989,29847,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
9,2021-12-07,PB,Jalandhar,,,,63446,1496,61907,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
10,2021-12-07,PB,Kapurthala,,,,17863,556,17297,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
11,2021-12-07,PB,Ludhiana,,,,87639,2108,85512,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
12,2021-12-07,PB,Mansa,,,,15608,380,15226,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
13,2021-12-07,PB,Moga,,,,8678,233,8444,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
14,2021-12-07,PB,Pathankot,,,,18872,423,18401,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
15,2021-12-07,PB,Patiala,,,,48942,1358,47570,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
16,2021-12-07,PB,Rupnagar,,,,12976,424,12544,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
17,2021-12-07,PB,S.A.S. Nagar,,,,68883,1070,67757,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
18,2021-12-07,PB,Sangrur,,,,15768,875,14890,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
19,2021-12-07,PB,Shahid Bhagat Singh Nagar,,,,11472,388,11084,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
20,2021-12-07,PB,Sri Muktsar Sahib,,,,18785,524,18259,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
21,2021-12-07,PB,Tarn Taran,,,,8050,380,7665,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
22,2021-12-07,PB,Unknown,,,,731,39,663,,2021-12-08 11:56:14.911084,,,,603556,16612,586594,
