,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-22,OR,State Pool,,,,,,,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
1,2021-11-22,OR,Others,,,,,,,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
2,2021-11-22,OR,Angul,,,,43934,398,43526,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
3,2021-11-22,OR,Balangir,,,,23436,126,23297,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
4,2021-11-22,OR,Balasore,,,,40952,297,40586,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
5,2021-11-22,OR,Bargarh,,,,31144,335,30793,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
6,2021-11-22,OR,Bhadrak,,,,26548,147,26377,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
7,2021-11-22,OR,Boudh,,,,12650,112,12526,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
8,2021-11-22,OR,Cuttack,,,,95100,855,94081,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
9,2021-11-22,OR,Deogarh,,,,6599,50,6544,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
10,2021-11-22,OR,Dhenkanal,,,,19920,244,19669,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
11,2021-11-22,OR,Gajapati,,,,9712,83,9617,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
12,2021-11-22,OR,Ganjam,,,,33898,481,33393,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
13,2021-11-22,OR,Jagatsinghpur,,,,28031,318,27688,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
14,2021-11-22,OR,Jajpur,,,,43935,171,43696,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
15,2021-11-22,OR,Jharsuguda,,,,23897,176,23711,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
16,2021-11-22,OR,Kalahandi,,,,24332,210,24110,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
17,2021-11-22,OR,Kandhamal,,,,11541,83,11456,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
18,2021-11-22,OR,Kendrapara,,,,24965,252,24680,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
19,2021-11-22,OR,Kendujhar,,,,21000,173,20825,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
20,2021-11-22,OR,Khordha,,,,178135,1572,175611,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
21,2021-11-22,OR,Koraput,,,,19163,79,19075,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
22,2021-11-22,OR,Malkangiri,,,,11689,46,11633,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
23,2021-11-22,OR,Mayurbhanj,,,,41013,287,40648,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
24,2021-11-22,OR,Nabarangapur,,,,23556,84,23468,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
25,2021-11-22,OR,Nayagarh,,,,23547,211,23315,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
26,2021-11-22,OR,Nuapada,,,,22935,85,22848,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
27,2021-11-22,OR,Puri,,,,45523,460,45041,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
28,2021-11-22,OR,Rayagada,,,,20238,167,20059,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
29,2021-11-22,OR,Sambalpur,,,,31863,240,31571,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
30,2021-11-22,OR,Subarnapur,,,,13202,61,13130,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
31,2021-11-22,OR,Sundargarh,,,,62017,591,61338,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
32,2021-11-22,OR,Unknown,,,,0,0,0,,2021-11-23 22:19:52.265613,,,,1047174,8394,1036746,
