,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-14,AP,Foreign Evacuees,,,,,,,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
1,2021-11-14,AP,Anantapur,,,,157935,1093,156782,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
2,2021-11-14,AP,Chittoor,,,,247560,1951,245177,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
3,2021-11-14,AP,East Godavari,,,,294383,1290,292249,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
4,2021-11-14,AP,Guntur,,,,178480,1247,176989,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
5,2021-11-14,AP,Krishna,,,,119780,1444,117849,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
6,2021-11-14,AP,Kurnool,,,,124170,854,123300,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
7,2021-11-14,AP,Other State,,,,,,,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
8,2021-11-14,AP,Prakasam,,,,138624,1127,137318,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
9,2021-11-14,AP,S.P.S. Nellore,,,,146635,1053,145254,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
10,2021-11-14,AP,Srikakulam,,,,123277,788,122389,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
11,2021-11-14,AP,Visakhapatnam,,,,158106,1132,156905,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
12,2021-11-14,AP,Vizianagaram,,,,83007,672,82300,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
13,2021-11-14,AP,West Godavari,,,,179353,1120,178017,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
14,2021-11-14,AP,Y.S.R. Kadapa,,,,115773,644,115053,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
15,2021-11-14,AP,Unknown,,,,0,0,0,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
16,2021-11-14,AP,Other States,,,,2461,0,2461,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
17,2021-11-14,AP,Other Countries,,,,434,0,434,,2021-11-15 08:11:25.808848,,,,2069978,14415,2052477,
