,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-23,TN,Railway Quarantine,,,,,,,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
1,2021-12-23,TN,Airport Quarantine,,,,,,,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
2,2021-12-23,TN,Other State,,,,,,,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
3,2021-12-23,TN,Ariyalur,,,,16945,264,16668,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
4,2021-12-23,TN,Chengalpattu,,,,174969,2545,171926,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
5,2021-12-23,TN,Chennai,,,,560861,8642,550894,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
6,2021-12-23,TN,Coimbatore,,,,252707,2502,249132,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
7,2021-12-23,TN,Cuddalore,,,,64535,874,63596,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
8,2021-12-23,TN,Dharmapuri,,,,28967,280,28612,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
9,2021-12-23,TN,Dindigul,,,,33326,652,32631,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
10,2021-12-23,TN,Erode,,,,107480,710,106223,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
11,2021-12-23,TN,Kallakurichi,,,,31602,210,31374,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
12,2021-12-23,TN,Kancheepuram,,,,75994,1266,74571,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
13,2021-12-23,TN,Kanyakumari,,,,63057,1061,61855,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
14,2021-12-23,TN,Karur,,,,24924,364,24417,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
15,2021-12-23,TN,Krishnagiri,,,,44075,358,43601,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
16,2021-12-23,TN,Madurai,,,,75646,1186,74401,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
17,2021-12-23,TN,Nagapattinam,,,,21414,360,21026,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
18,2021-12-23,TN,Namakkal,,,,54409,517,53483,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
19,2021-12-23,TN,Nilgiris,,,,34404,218,34017,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
20,2021-12-23,TN,Perambalur,,,,12127,245,11868,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
21,2021-12-23,TN,Pudukkottai,,,,30378,421,29933,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
22,2021-12-23,TN,Ramanathapuram,,,,20666,359,20288,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
23,2021-12-23,TN,Ranipet,,,,43664,778,42848,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
24,2021-12-23,TN,Salem,,,,102282,1724,100145,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
25,2021-12-23,TN,Sivaganga,,,,20494,210,20230,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
26,2021-12-23,TN,Tenkasi,,,,27412,486,26911,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
27,2021-12-23,TN,Thanjavur,,,,76384,1003,75236,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
28,2021-12-23,TN,Theni,,,,43621,522,43091,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
29,2021-12-23,TN,Thiruvallur,,,,120707,1858,118647,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
30,2021-12-23,TN,Thiruvarur,,,,42001,462,41493,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
31,2021-12-23,TN,Thoothukkudi,,,,56571,412,56124,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
32,2021-12-23,TN,Tiruchirappalli,,,,78800,1095,77557,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
33,2021-12-23,TN,Tirunelveli,,,,49752,435,49269,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
34,2021-12-23,TN,Tirupathur,,,,29455,627,28796,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
35,2021-12-23,TN,Tiruppur,,,,98328,1019,96812,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
36,2021-12-23,TN,Tiruvannamalai,,,,55328,673,54591,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
37,2021-12-23,TN,Vellore,,,,50414,1141,49164,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
38,2021-12-23,TN,Viluppuram,,,,46090,358,45694,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
39,2021-12-23,TN,Virudhunagar,,,,46425,549,45860,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
40,2021-12-23,TN,Mayiladuthurai,,,,23422,319,23086,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
41,2021-12-23,TN,Unknown,,,,0,0,0,,2021-12-24 10:38:12.408545,,,,2742224,36707,2698628,
