,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-04-30,TT,Andaman and Nicobar Islands,,,,10766,129,10636,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
1,2023-04-30,TT,Andhra Pradesh,,,,2340533,14733,2325578,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
2,2023-04-30,TT,Arunachal Pradesh,,,,66916,296,66606,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
3,2023-04-30,TT,Assam,,,,746122,8035,738080,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
4,2023-04-30,TT,Bihar,,,,853983,12311,840827,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
5,2023-04-30,TT,Chandigarh,,,,100510,1185,99086,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
6,2023-04-30,TT,Chhattisgarh,,,,1185850,14178,1169105,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
7,2023-04-30,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
8,2023-04-30,TT,Delhi,,,,2038317,26627,2008250,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
9,2023-04-30,TT,Goa,,,,262390,4014,258020,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
10,2023-04-30,TT,Gujarat,,,,1290393,11074,1278018,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
11,2023-04-30,TT,Haryana,,,,1076624,10736,1061923,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
12,2023-04-30,TT,Himachal Pradesh,,,,321509,4237,316136,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
13,2023-04-30,TT,Jammu and Kashmir,,,,481594,4790,476468,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
14,2023-04-30,TT,Jharkhand,,,,443618,5333,437809,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
15,2023-04-30,TT,Karnataka,,,,4086300,40348,4044545,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
16,2023-04-30,TT,Kerala,,,,6894588,71825,6811640,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
17,2023-04-30,TT,Ladakh,,,,29564,231,29323,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
18,2023-04-30,TT,Lakshadweep,,,,11415,52,11363,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
19,2023-04-30,TT,Maharashtra,,,,8165466,148514,8012873,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
20,2023-04-30,TT,Manipur,,,,139956,2149,137804,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
21,2023-04-30,TT,Meghalaya,,,,96848,1626,95204,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
22,2023-04-30,TT,Mizoram,,,,239044,726,238269,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
23,2023-04-30,TT,Madhya Pradesh,,,,1056239,10786,1045221,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
24,2023-04-30,TT,Nagaland,,,,36002,782,35215,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
25,2023-04-30,TT,Odisha,,,,1344868,9211,1331682,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
26,2023-04-30,TT,Puducherry,,,,177337,1981,175222,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
27,2023-04-30,TT,Punjab,,,,790879,19315,770123,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
28,2023-04-30,TT,Rajasthan,,,,1324810,9702,1312278,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
29,2023-04-30,TT,Sikkim,,,,44613,500,44046,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
30,2023-04-30,TT,Tamil Nadu,,,,3608321,38068,3567325,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
31,2023-04-30,TT,Telangana,,,,843603,4111,839150,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
32,2023-04-30,TT,Tripura,,,,108077,940,107112,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
33,2023-04-30,TT,Uttar Pradesh,,,,2142484,23684,2115819,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
34,2023-04-30,TT,Uttarakhand,,,,451951,7763,443877,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
35,2023-04-30,TT,West Bengal,,,,2122307,21537,2098620,,,2023-04-30 17:55:20.757416,,,,44945389,531533,44364841,926673860,2206666261
