,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-26,AP,Foreign Evacuees,,,,,,,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
1,2022-05-26,AP,Anantapur,,,,177611,1105,176487,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
2,2022-05-26,AP,Chittoor,,,,272394,2000,270384,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
3,2022-05-26,AP,East Godavari,,,,316586,1298,315260,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
4,2022-05-26,AP,Guntur,,,,203244,1277,201964,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
5,2022-05-26,AP,Krishna,,,,136896,1496,135391,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
6,2022-05-26,AP,Kurnool,,,,144244,867,143377,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
7,2022-05-26,AP,Other State,,,,,,,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
8,2022-05-26,AP,Prakasam,,,,155937,1146,154790,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
9,2022-05-26,AP,S.P.S. Nellore,,,,164374,1090,163277,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
10,2022-05-26,AP,Srikakulam,,,,133952,798,133146,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
11,2022-05-26,AP,Visakhapatnam,,,,190938,1184,189748,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
12,2022-05-26,AP,Vizianagaram,,,,92241,680,91558,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
13,2022-05-26,AP,West Godavari,,,,193378,1137,192217,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
14,2022-05-26,AP,Y.S.R. Kadapa,,,,134888,652,134235,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
15,2022-05-26,AP,Unknown,,,,322,1,379,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
16,2022-05-26,AP,Other States,,,,2461,0,2461,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
17,2022-05-26,AP,Other Countries,,,,434,0,434,,2022-05-27 11:55:24.221017,,,,2319900,14731,2305108,33453397,0,0
