,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-09-08,ML,East Garo Hills,,,,2084,20,2063,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
1,2022-09-08,ML,East Jaintia Hills,,,,2677,39,2635,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
2,2022-09-08,ML,East Khasi Hills,,,,47859,1079,46745,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
3,2022-09-08,ML,North Garo Hills,,,,1920,10,1908,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
4,2022-09-08,ML,Ribhoi,,,,,,,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
5,2022-09-08,ML,South Garo Hills,,,,1441,16,1424,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
6,2022-09-08,ML,South West Garo Hills,,,,2264,21,2241,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
7,2022-09-08,ML,South West Khasi Hills,,,,2720,20,2698,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
8,2022-09-08,ML,West Garo Hills,,,,11834,84,11732,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
9,2022-09-08,ML,West Jaintia Hills,,,,7325,142,7184,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
10,2022-09-08,ML,West Khasi Hills,,,,5671,78,5592,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
11,2022-09-08,ML,Unknown,,,,0,0,6,,2022-09-09 11:55:24.866092,,,,96535,1619,94840,,0,0
