Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-04-27,MH,Ahmednagar,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,377657,7242,0,370397,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Akola,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66181,1470,0,64711,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Amravati,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105943,1623,0,104319,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Aurangabad,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,176521,4284,0,172231,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Beed,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,109178,2883,0,106292,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Bhandara,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67941,1142,0,66799,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Buldhana,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92006,834,0,91171,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Chandrapur,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98820,1592,0,97228,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Dhule,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,50751,670,0,50066,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
2022-04-27,MH,Gadchiroli,,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,36977,725,0,36251,,2022-04-27 23:55:50.374256,2022-04-27 23:55:50.375163,,0 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7877264,147838,7728471,0,80109366
