,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-04-28,UT,Almora,,,,16760,200,15551,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
1,2022-04-28,UT,Bageshwar,,,,7859,61,7682,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
2,2022-04-28,UT,Chamoli,,,,15454,65,15071,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
3,2022-04-28,UT,Champawat,,,,9592,54,9325,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
4,2022-04-28,UT,Dehradun,,,,145806,3701,140947,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
5,2022-04-28,UT,Haridwar,,,,64709,1049,61978,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
6,2022-04-28,UT,Nainital,,,,50729,976,49497,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
7,2022-04-28,UT,Pauri Garhwal,,,,23015,333,20999,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
8,2022-04-28,UT,Pithoragarh,,,,12862,186,12421,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
9,2022-04-28,UT,Rudraprayag,,,,11508,108,11114,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
10,2022-04-28,UT,Tehri Garhwal,,,,18199,115,16852,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
11,2022-04-28,UT,Udham Singh Nagar,,,,46756,766,44882,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
12,2022-04-28,UT,Uttarkashi,,,,14203,79,13609,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
13,2022-04-28,UT,Unknown,,,,0,0,9371,,2022-04-29 11:55:26.394732,,,,437452,7693,429299,9912786.0,0,0
