,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-08-31,ML,East Garo Hills,,,,2081,20,2060,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
1,2022-08-31,ML,East Jaintia Hills,,,,2676,39,2634,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
2,2022-08-31,ML,East Khasi Hills,,,,47831,1079,46720,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
3,2022-08-31,ML,North Garo Hills,,,,1918,10,1908,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
4,2022-08-31,ML,Ribhoi,,,,,,,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
5,2022-08-31,ML,South Garo Hills,,,,1440,16,1422,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
6,2022-08-31,ML,South West Garo Hills,,,,2259,21,2231,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
7,2022-08-31,ML,South West Khasi Hills,,,,2718,20,2696,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
8,2022-08-31,ML,West Garo Hills,,,,11806,84,11697,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
9,2022-08-31,ML,West Jaintia Hills,,,,7322,141,7181,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
10,2022-08-31,ML,West Khasi Hills,,,,5670,78,5592,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
11,2022-08-31,ML,Unknown,,,,0,0,6,,2022-09-01 12:49:59.158847,,,,96447,1618,94749,,0,0
