,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-29,KL,Other State,,,,,,,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
1,2021-11-29,KL,Alappuzha,,,,322108,2543,320697,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
2,2021-11-29,KL,Ernakulam,,,,627796,4876,611539,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
3,2021-11-29,KL,Idukki,,,,154798,728,150242,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
4,2021-11-29,KL,Kannur,,,,285453,2904,280481,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
5,2021-11-29,KL,Kasaragod,,,,141676,758,138080,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
6,2021-11-29,KL,Kollam,,,,405147,3707,400745,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
7,2021-11-29,KL,Kottayam,,,,335858,1914,331148,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
8,2021-11-29,KL,Kozhikode,,,,546413,4077,539539,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
9,2021-11-29,KL,Malappuram,,,,574288,2996,571111,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
10,2021-11-29,KL,Palakkad,,,,380887,3231,373494,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
11,2021-11-29,KL,Pathanamthitta,,,,201103,1493,194891,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
12,2021-11-29,KL,Thiruvananthapuram,,,,488364,5564,476854,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
13,2021-11-29,KL,Thrissur,,,,541008,4549,534568,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
14,2021-11-29,KL,Wayanad,,,,132192,615,128609,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
15,2021-11-29,KL,Unknown,,,,0,0,0,,2021-11-30 10:02:23.007747,,,,5137091,39955,5051998,
