,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-03-26,PB,Ludhiana,,,,109773,2279,107480,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
1,2022-03-26,PB,S.A.S. Nagar,,,,95686,1148,94525,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
2,2022-03-26,PB,Jalandhar,,,,78280,1578,76690,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
3,2022-03-26,PB,Patiala,,,,62033,1457,60567,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
4,2022-03-26,PB,Amritsar,,,,59393,1682,57706,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
5,2022-03-26,PB,Bathinda,,,,50867,1088,49777,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
6,2022-03-26,PB,Hoshiarpur,,,,40829,1096,39725,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
7,2022-03-26,PB,Gurdaspur,,,,26937,864,26072,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
8,2022-03-26,PB,Pathankot,,,,24529,495,24023,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
9,2022-03-26,PB,Fazilka,,,,23385,545,22836,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
10,2022-03-26,PB,Sri Muktsar Sahib,,,,22549,539,22009,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
11,2022-03-26,PB,Kapurthala,,,,22031,579,21451,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
12,2022-03-26,PB,Rupnagar,,,,17938,455,17480,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
13,2022-03-26,PB,Ferozepur,,,,17897,537,17359,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
14,2022-03-26,PB,Mansa,,,,17228,392,16836,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
15,2022-03-26,PB,Faridkot,,,,16779,338,16431,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
16,2022-03-26,PB,Sangrur,,,,14308,735,13572,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
17,2022-03-26,PB,Shahid Bhagat Singh Nagar,,,,13397,407,12986,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
18,2022-03-26,PB,Fatehgarh Sahib,,,,11834,354,11480,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
19,2022-03-26,PB,Moga,,,,10986,254,10730,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
20,2022-03-26,PB,Tarn Taran,,,,10898,394,10499,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
21,2022-03-26,PB,Barnala,,,,7495,348,7142,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
22,2022-03-26,PB,Malerkotla,,,,3967,176,3790,,2022-03-28T17:21:26.618370+05:30,,,,759019,17740,741166,18929052,0,0
