,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-03-07,PB,Amritsar,,,,59355,1682,57648,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
1,2022-03-07,PB,Barnala,,,,7480,345,7122,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
2,2022-03-07,PB,Bathinda,,,,50809,1088,49703,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
3,2022-03-07,PB,Faridkot,,,,16711,338,16363,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
4,2022-03-07,PB,Fatehgarh Sahib,,,,11824,354,11468,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
5,2022-03-07,PB,Fazilka,,,,23337,545,22762,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
6,2022-03-07,PB,Ferozepur,,,,17871,531,17326,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
7,2022-03-07,PB,Gurdaspur,,,,26909,863,26036,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
8,2022-03-07,PB,Hoshiarpur,,,,40779,1093,39621,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
9,2022-03-07,PB,Jalandhar,,,,78192,1577,76561,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
10,2022-03-07,PB,Kapurthala,,,,21995,579,21409,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
11,2022-03-07,PB,Ludhiana,,,,109690,2276,107365,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
12,2022-03-07,PB,Mansa,,,,17226,392,16832,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
13,2022-03-07,PB,Moga,,,,10976,254,10719,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
14,2022-03-07,PB,Pathankot,,,,24485,495,23945,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
15,2022-03-07,PB,Patiala,,,,61986,1457,60498,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
16,2022-03-07,PB,Rupnagar,,,,17923,455,17452,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
17,2022-03-07,PB,S.A.S. Nagar,,,,95577,1145,94353,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
18,2022-03-07,PB,Sangrur,,,,14305,735,13568,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
19,2022-03-07,PB,Shahid Bhagat Singh Nagar,,,,13386,405,12976,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
20,2022-03-07,PB,Sri Muktsar Sahib,,,,22535,538,21987,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
21,2022-03-07,PB,Tarn Taran,,,,10880,394,10466,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
22,2022-03-07,PB,Unknown,,,,292,4,442,,2022-03-08 11:55:27.264015,,,,758488,17721,740411,18550184
