,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-05-28,GJ,Other State,,,,,,,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
1,2022-05-28,GJ,Ahmedabad,,,,385208,3619,381468,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
2,2022-05-28,GJ,Amreli,,,,12903,105,12798,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
3,2022-05-28,GJ,Anand,,,,15471,53,15417,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
4,2022-05-28,GJ,Aravalli,,,,5743,81,5662,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
5,2022-05-28,GJ,Banaskantha,,,,18336,166,18170,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
6,2022-05-28,GJ,Bharuch,,,,17289,152,17136,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
7,2022-05-28,GJ,Bhavnagar,,,,29245,362,28880,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
8,2022-05-28,GJ,Botad,,,,2356,48,2308,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
9,2022-05-28,GJ,Chhota Udaipur,,,,3756,38,3718,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
10,2022-05-28,GJ,Dahod,,,,11300,46,11254,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
11,2022-05-28,GJ,Dang,,,,1259,18,1241,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
12,2022-05-28,GJ,Devbhumi Dwarka,,,,5182,89,5093,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
13,2022-05-28,GJ,Gandhinagar,,,,35186,226,34948,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
14,2022-05-28,GJ,Gir Somnath,,,,9749,67,9681,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
15,2022-05-28,GJ,Jamnagar,,,,41837,520,41317,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
16,2022-05-28,GJ,Junagadh,,,,22756,272,22484,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
17,2022-05-28,GJ,Kheda,,,,14700,55,14645,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
18,2022-05-28,GJ,Kutch,,,,19014,146,18867,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
19,2022-05-28,GJ,Mahisagar,,,,8867,75,8792,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
20,2022-05-28,GJ,Mehsana,,,,31014,194,30813,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
21,2022-05-28,GJ,Morbi,,,,10768,95,10673,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
22,2022-05-28,GJ,Narmada,,,,6640,15,6625,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
23,2022-05-28,GJ,Navsari,,,,11904,41,11862,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
24,2022-05-28,GJ,Panchmahal,,,,13549,83,13466,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
25,2022-05-28,GJ,Patan,,,,16242,129,16113,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
26,2022-05-28,GJ,Porbandar,,,,4184,25,4159,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
27,2022-05-28,GJ,Rajkot,,,,84603,798,83801,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
28,2022-05-28,GJ,Sabarkantha,,,,11765,163,11602,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
29,2022-05-28,GJ,Surat,,,,205005,2080,202915,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
30,2022-05-28,GJ,Surendranagar,,,,10084,139,9945,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
31,2022-05-28,GJ,Tapi,,,,5802,30,5772,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
32,2022-05-28,GJ,Vadodara,,,,140367,921,139409,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
33,2022-05-28,GJ,Valsad,,,,12849,90,12758,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
34,2022-05-28,GJ,Unknown,,,,162,3,159,,2022-05-29 11:55:22.827644,,,,1225095,10944,1213951,41892301,0,0
