,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-03,PB,Amritsar,,,,47388,1598,45769,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
1,2021-11-03,PB,Barnala,,,,5950,244,5699,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
2,2021-11-03,PB,Bathinda,,,,41729,1042,40669,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
3,2021-11-03,PB,Faridkot,,,,13927,315,13606,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
4,2021-11-03,PB,Fatehgarh Sahib,,,,8878,335,8539,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
5,2021-11-03,PB,Fazilka,,,,20273,528,19735,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
6,2021-11-03,PB,Ferozepur,,,,14350,504,13836,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
7,2021-11-03,PB,Gurdaspur,,,,22381,801,21578,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
8,2021-11-03,PB,Hoshiarpur,,,,30829,986,29829,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
9,2021-11-03,PB,Jalandhar,,,,63405,1496,61877,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
10,2021-11-03,PB,Kapurthala,,,,17854,556,17294,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
11,2021-11-03,PB,Ludhiana,,,,87613,2106,85486,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
12,2021-11-03,PB,Mansa,,,,15606,380,15226,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
13,2021-11-03,PB,Moga,,,,8677,233,8441,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
14,2021-11-03,PB,Pathankot,,,,18820,420,18377,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
15,2021-11-03,PB,Patiala,,,,48929,1358,47563,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
16,2021-11-03,PB,Rupnagar,,,,12966,424,12520,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
17,2021-11-03,PB,S.A.S. Nagar,,,,68826,1069,67735,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
18,2021-11-03,PB,Sangrur,,,,15764,875,14884,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
19,2021-11-03,PB,Shahid Bhagat Singh Nagar,,,,11472,388,11080,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
20,2021-11-03,PB,Sri Muktsar Sahib,,,,18784,524,18258,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
21,2021-11-03,PB,Tarn Taran,,,,8045,380,7663,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
22,2021-11-03,PB,Unknown,,,,0,0,0,,2021-11-04 22:13:49.475906,,,,602466,16562,585664,
