,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-28,AP,Foreign Evacuees,,,,,,,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
1,2021-12-28,AP,Anantapur,,,,158238,1093,157125,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
2,2021-12-28,AP,Chittoor,,,,248730,1959,246538,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
3,2021-12-28,AP,East Godavari,,,,295070,1290,293651,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
4,2021-12-28,AP,Guntur,,,,179294,1258,177918,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
5,2021-12-28,AP,Krishna,,,,120682,1479,119072,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
6,2021-12-28,AP,Kurnool,,,,124222,854,123360,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
7,2021-12-28,AP,Other State,,,,,,,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
8,2021-12-28,AP,Prakasam,,,,138793,1130,137631,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
9,2021-12-28,AP,S.P.S. Nellore,,,,147094,1057,145922,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
10,2021-12-28,AP,Srikakulam,,,,123695,792,122846,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
11,2021-12-28,AP,Visakhapatnam,,,,158839,1139,157587,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
12,2021-12-28,AP,Vizianagaram,,,,83113,673,82435,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
13,2021-12-28,AP,West Godavari,,,,180040,1124,178833,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
14,2021-12-28,AP,Y.S.R. Kadapa,,,,115982,644,115309,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
15,2021-12-28,AP,Unknown,,,,0,0,0,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
16,2021-12-28,AP,Other States,,,,2461,0,2461,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
17,2021-12-28,AP,Other Countries,,,,434,0,434,,2021-12-29 11:38:40.649567,,,,2076687,14492,2061122,
