,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-04,HP,Bilaspur,,,,14417,85,14187,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
1,2021-11-04,HP,Chamba,,,,13691,160,13507,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
2,2021-11-04,HP,Hamirpur,,,,17477,287,16893,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
3,2021-11-04,HP,Kangra,,,,51014,1133,49203,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
4,2021-11-04,HP,Kinnaur,,,,3514,38,3468,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
5,2021-11-04,HP,Kullu,,,,9702,158,9511,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
6,2021-11-04,HP,Lahaul and Spiti,,,,2954,18,2935,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
7,2021-11-04,HP,Mandi,,,,31667,451,31073,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
8,2021-11-04,HP,Shimla,,,,27573,642,26824,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
9,2021-11-04,HP,Sirmaur,,,,15457,211,15244,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
10,2021-11-04,HP,Solan,,,,22823,314,22480,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
11,2021-11-04,HP,Una,,,,14330,254,13880,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
12,2021-11-04,HP,Unknown,,,,0,17,0,,2021-11-06 17:29:22.734131,,,,224619,3768,219205,
