,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-06-27,ML,East Garo Hills,,,,2050,17,2032,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
1,2022-06-27,ML,East Jaintia Hills,,,,2627,38,2588,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
2,2022-06-27,ML,East Khasi Hills,,,,47139,1075,46037,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
3,2022-06-27,ML,Eastern West Khasi Hills,,,,141,8,133,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
4,2022-06-27,ML,North Garo Hills,,,,1881,9,1872,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
5,2022-06-27,ML,Ri-Bhoi,,,,10349,99,10231,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
6,2022-06-27,ML,South Garo Hills,,,,1343,13,1330,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
7,2022-06-27,ML,South West Garo Hills,,,,2094,20,2074,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
8,2022-06-27,ML,South West Khasi Hills,,,,2701,20,2681,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
9,2022-06-27,ML,West Garo Hills,,,,10740,80,10647,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
10,2022-06-27,ML,West Jaintia Hills,,,,7193,139,7055,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
11,2022-06-27,ML,West Khasi Hills,,,,5655,76,5579,,2022-07-13T19:44:03.676584+05:30,,,,93913,1594,92259,,0,0
