,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-09-10,ML,East Garo Hills,,,,2084,20,2065,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
1,2022-09-10,ML,East Jaintia Hills,,,,2677,39,2636,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
2,2022-09-10,ML,East Khasi Hills,,,,47859,1079,46754,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
3,2022-09-10,ML,Eastern West Khasi Hills,,,,161,9,153,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
4,2022-09-10,ML,North Garo Hills,,,,1920,10,1908,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
5,2022-09-10,ML,Ri-Bhoi,,,,10579,101,10462,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
6,2022-09-10,ML,South Garo Hills,,,,1441,16,1424,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
7,2022-09-10,ML,South West Garo Hills,,,,2264,21,2241,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
8,2022-09-10,ML,South West Khasi Hills,,,,2720,20,2699,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
9,2022-09-10,ML,West Garo Hills,,,,11834,84,11737,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
10,2022-09-10,ML,West Jaintia Hills,,,,7325,142,7185,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
11,2022-09-10,ML,West Khasi Hills,,,,5671,78,5592,,2022-09-11T14:27:29.074721+05:30,,,,96535,1619,94856,,0,0
