,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-05-10,PB,Ludhiana,,,,109891,2280,107594,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
2,2022-05-10,PB,S.A.S. Nagar,,,,95887,1148,94670,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
3,2022-05-10,PB,Jalandhar,,,,78360,1578,76770,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
4,2022-05-10,PB,Patiala,,,,62226,1458,60687,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
5,2022-05-10,PB,Amritsar,,,,59441,1682,57741,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
6,2022-05-10,PB,Bathinda,,,,50899,1088,49806,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
7,2022-05-10,PB,Hoshiarpur,,,,40885,1096,39789,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
8,2022-05-10,PB,Gurdaspur,,,,26952,865,26084,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
9,2022-05-10,PB,Pathankot,,,,24565,495,24066,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
10,2022-05-10,PB,Fazilka,,,,23413,545,22864,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
11,2022-05-10,PB,Sri Muktsar Sahib,,,,22560,539,22021,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
12,2022-05-10,PB,Kapurthala,,,,22057,583,21471,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
13,2022-05-10,PB,Rupnagar,,,,17948,455,17492,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
14,2022-05-10,PB,Ferozepur,,,,17907,537,17369,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
15,2022-05-10,PB,Mansa,,,,17232,392,16839,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
16,2022-05-10,PB,Faridkot,,,,16803,338,16464,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
17,2022-05-10,PB,Sangrur,,,,14308,735,13573,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
18,2022-05-10,PB,Shahid Bhagat Singh Nagar,,,,13421,409,13007,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
19,2022-05-10,PB,Fatehgarh Sahib,,,,11841,354,11487,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
20,2022-05-10,PB,Moga,,,,10990,255,10734,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
21,2022-05-10,PB,Tarn Taran,,,,10901,394,10506,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
22,2022-05-10,PB,Barnala,,,,7504,349,7154,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
23,2022-05-10,PB,Malerkotla,,,,3967,176,3791,,2022-05-13T15:42:11.179683+05:30,,,,759958,17751,741979,19365881,0,0
