,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-08-14,AR,Anjaw,,,,1165,3,1142,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
1,2023-08-14,AR,Changlang,,,,4302,22,4247,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
2,2023-08-14,AR,Upper Dibang Valley,,,,426,2,412,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
3,2023-08-14,AR,East Kameng,,,,1215,0,1215,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
4,2023-08-14,AR,East Siang,,,,3743,18,3679,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
5,2023-08-14,AR,Kamle,,,,599,0,591,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
6,2023-08-14,AR,Kra Daadi,,,,273,0,270,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
7,2023-08-14,AR,Kurung Kumey,,,,528,1,525,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
8,2023-08-14,AR,Lepa Rada,,,,1072,3,1053,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
9,2023-08-14,AR,Lohit,,,,3581,29,3515,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
10,2023-08-14,AR,Longding,,,,940,2,934,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
11,2023-08-14,AR,Lower Dibang Valley,,,,2893,13,2863,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
12,2023-08-14,AR,Lower Siang,,,,851,8,837,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
13,2023-08-14,AR,Lower Subansiri,,,,3666,15,3616,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
14,2023-08-14,AR,Namsai,,,,2883,17,2801,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
15,2023-08-14,AR,Pakke Kessang,,,,507,0,498,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
16,2023-08-14,AR,Papum Pare,,,,22351,105,22167,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
17,2023-08-14,AR,Shi Yomi,,,,314,0,306,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
18,2023-08-14,AR,Siang,,,,447,3,439,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
19,2023-08-14,AR,Tawang,,,,2947,21,2916,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
20,2023-08-14,AR,Tirap,,,,1263,5,1256,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
21,2023-08-14,AR,Upper Siang,,,,1228,1,1195,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
22,2023-08-14,AR,Upper Subansiri,,,,2026,7,2016,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
23,2023-08-14,AR,West Kameng,,,,4336,15,4307,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
24,2023-08-14,AR,West Siang,,,,2042,6,2028,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
25,2023-08-14,AR,Unknown,,,,1451,0,1925,,2023-12-25 21:37:44.430435,,,Since there are no updates for 14th August from MoHFW the portal reflects data of 13th August 2023,67049,296,66753,1269638,0,0
