,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-10,ML,East Garo Hills,,,,1875,14,1854,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
1,2021-11-10,ML,East Jaintia Hills,,,,2435,32,2400,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
2,2021-11-10,ML,East Khasi Hills,,,,41261,991,40031,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
3,2021-11-10,ML,North Garo Hills,,,,1685,8,1677,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
4,2021-11-10,ML,Ribhoi,,,,,,,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
5,2021-11-10,ML,South Garo Hills,,,,1217,12,1204,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
6,2021-11-10,ML,South West Garo Hills,,,,1873,18,1854,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
7,2021-11-10,ML,South West Khasi Hills,,,,2549,17,2531,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
8,2021-11-10,ML,West Garo Hills,,,,9050,72,8954,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
9,2021-11-10,ML,West Jaintia Hills,,,,6808,135,6666,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
10,2021-11-10,ML,West Khasi Hills,,,,5479,72,5386,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
11,2021-11-10,ML,Unknown,,,,0,0,0,,2021-11-11 05:41:12.415731,,,,83942,1461,82163,
