Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-06-06,HP,Bilaspur,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,18245,95,18144,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,1
2022-06-06,HP,Chamba,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,16142,171,15965,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,2
2022-06-06,HP,Hamirpur,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,23368,330,23029,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,1
2022-06-06,HP,Kangra,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,63911,1246,62625,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,7
2022-06-06,HP,Kinnaur,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,4455,41,4412,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,0
2022-06-06,HP,Kullu,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,11971,162,11807,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,2
2022-06-06,HP,Lahaul and Spiti,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,3166,18,3144,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,0
2022-06-06,HP,Mandi,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,38857,502,38352,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,0
2022-06-06,HP,Shimla,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,35779,716,35036,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,4
2022-06-06,HP,Sirmaur,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,19869,221,19647,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,0
2022-06-06,HP,Solan,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,30661,336,30319,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,0
2022-06-06,HP,Una,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,18726,279,18437,,2022-06-06 19:55:36.141319,2022-06-06 17:00:00+05:30,https://twitter.com/nhm_hp,,285150,4117,280917,,19,2
